,tooth_01_count_code,tooth_02_count_code,tooth_03_count_code,tooth_04_count_code,tooth_05_count_code,tooth_06_count_code,tooth_07_count_code,tooth_08_count_code,tooth_09_count_code,tooth_10_count_code,tooth_11_count_code,tooth_12_count_code,tooth_13_count_code,tooth_14_count_code,tooth_15_count_code,tooth_16_count_code,tooth_17_count_code,tooth_18_count_code,tooth_19_count_code,tooth_20_count_code,tooth_21_count_code,tooth_22_count_code,tooth_23_count_code,tooth_24_count_code,tooth_25_count_code,tooth_26_count_code,tooth_27_count_code,tooth_28_count_code,tooth_29_count_code,tooth_30_count_code,tooth_31_count_code,tooth_32_count_code,tooth_02_sealant,tooth_03_sealant,tooth_04_sealant,tooth_05_sealant,tooth_07_sealant,tooth_10_sealant,tooth_12_sealant,tooth_13_sealant,tooth_14_sealant,tooth_15_sealant,tooth_18_sealant,tooth_19_sealant,tooth_20_sealant,tooth_21_sealant,tooth_28_sealant,tooth_29_sealant,tooth_30_sealant,tooth_31_sealant,chewed_gum_before_draw,oral_hpv_high_risk_any,oral_hpv_type_6,oral_hpv_type_11,oral_hpv_type_16,oral_hpv_type_18,oral_hpv_type_26,oral_hpv_type_31,oral_hpv_type_33,oral_hpv_type_35,oral_hpv_type_39,oral_hpv_type_40,oral_hpv_type_42,oral_hpv_type_45,oral_hpv_type_51,oral_hpv_type_52,oral_hpv_type_53,oral_hpv_type_54,oral_hpv_type_55,oral_hpv_type_56,oral_hpv_type_58,oral_hpv_type_59,oral_hpv_type_61,oral_hpv_type_62,oral_hpv_type_66,oral_hpv_type_67,oral_hpv_type_68,oral_hpv_type_69,oral_hpv_type_70,oral_hpv_type_71,oral_hpv_type_72,oral_hpv_type_73,oral_hpv_type_81,oral_hpv_type_82,oral_hpv_type_83,oral_hpv_type_84,oral_hpv_positive_control,oral_hpv_internal_control,oral_hpv_any_type,oh_told_gum_disease,oh_self_rated_dental_appearance
tooth_26_count_code,-0.01301589519558092,-0.027611799198211953,0.015409139833496644,0.45801377355126666,0.5445019518718202,0.6012658339411168,0.6557463191314313,0.668731159224608,0.6714391447673063,0.6661738573195308,0.6079255619350421,0.5426466411227852,0.44415640472224155,0.011871114686485836,-0.020948653977992494,-0.02190311698821655,-0.0227165370914882,-0.010849043519334028,0.031281861583561624,0.4883499443691913,0.5971744390719992,0.6649200833803599,0.8828951166680484,0.8201859444851132,0.8197235413683027,1.0,0.674147820326219,0.5950054885074968,0.4801232269446534,0.031095637485746907,-0.01874914458546217,-0.02222987991463449,-0.35269089272591736,-0.519460292080683,0.03733892445288757,0.06863144439149652,-0.628051030405002,-0.6309642179011921,0.07920750776047045,0.025274260796445583,-0.5188942358806897,-0.35399618072866823,-0.3781351422100461,-0.582794573605052,0.028647496006817055,0.07575258121990762,0.06404685137845695,0.015790679013220454,-0.572903658781115,-0.37663712487667095,-0.029684804146077614,0.03199109282339768,0.027586956936385645,0.032202664873790005,-0.0035725921853252914,0.02499152830665158,0.03220266487378992,0.032632257085173096,0.02499152830665141,0.020454845856777887,0.02664230952817223,0.0322026648737904,0.015788922900229988,0.03284956351422839,0.010250239746958812,0.024991528306650967,0.0278949878954795,0.009120496239956987,0.01895975026506328,0.027894987895479877,0.024648543813771406,0.01742507156012848,0.03704034962635044,0.014684495740815099,0.030250776945033562,0.03241651378598805,0.023948290828246108,0.02430086610350664,0.023227552747086253,0.02464854381377118,0.0028178672378844608,0.008088697155337526,0.017593948774474198,0.03241651378598852,0.018023944229042025,0.024395100184179907,0.01886130483531838,0.023227552747086287,-0.03537535955936346,-0.07106143932482106,0.060019984022059755
tooth_27_count_code,-0.03210155257846373,-0.08496534476793109,0.09974871254692744,0.5707588002431725,0.595907055041094,0.7343129621215844,0.5441305266061028,0.5310405801724868,0.5319322163960789,0.5518981489472414,0.7372035302089421,0.5961372288680721,0.5599470025823695,0.10090138833747657,-0.08426539173013765,-0.037101074021485554,-0.03856844481219451,-0.07808609039129301,0.11900608397905862,0.615220734504274,0.6697694438265235,0.870109666963321,0.661091933955613,0.5945613888156552,0.594401160912159,0.674147820326219,1.0,0.6822833703047261,0.6061850548640902,0.11826684206513075,-0.0807350869779595,-0.03782928614867604,-0.5130187069411806,-0.3525186391519805,0.007768657980907473,0.07232948522637823,-0.6607537224418899,-0.6654473905202065,0.08347920660564559,-0.007808914254365035,-0.3522032443830977,-0.5149868681409469,-0.5609669359452343,-0.3998588531799031,-0.0013206256005789017,0.0663224375613078,0.06993426224300611,-0.01795417121192327,-0.3831280394209041,-0.5513138168341016,-0.02798741384709336,0.04552248840405757,0.04513964922086372,0.04541072370203123,-0.01569736282304283,0.025819684061232553,0.04541072370203116,0.04523633424660585,0.035423043855121294,0.028201859227768394,0.03603988725474578,0.04541072370203145,0.025571992438290163,0.045170814480608605,0.027031819090290347,0.03542304385512178,0.03657589130640269,0.019395113804413222,0.031489064340702325,0.04518069978119129,0.035309392310987,0.030642374656366923,0.04551489277004216,0.015032818307520991,0.04565380156716964,0.045315850820545255,0.04511808343803077,0.0351997900907571,0.03489984606972856,0.04504679218368233,0.016507143690964204,0.026065600696280295,0.03578464582761136,0.04531585082054563,0.026792845467622017,0.03830296832045854,0.03617100121959463,0.045236334246604275,-0.031736229893792205,-0.09023671607812846,0.08378404331755672
tooth_28_count_code,-0.04607784126061537,-0.11047905023911751,0.07911080565422657,0.5215131197013445,0.6931970540779433,0.6495687776236241,0.5475950858769405,0.5407569684046869,0.539928396374349,0.5506859221770269,0.6569285587848265,0.7091369933158724,0.5203321270153791,0.07979056772716908,-0.10960409559126601,-0.05009108563371737,-0.04949881833304888,-0.09633911594807615,0.10971445504813346,0.5541326603916782,0.8091099920586419,0.6650358318635748,0.5903139151205574,0.5494479508795401,0.5518057357740891,0.5950054885074968,0.6822833703047261,1.0,0.5760099310530398,0.09661029796640479,-0.09922709354612197,-0.053578489866326816,-0.5170829462224604,-0.2983043839376193,-0.03268845337595882,0.2157134413223373,-0.5921519535087812,-0.5952783345289254,0.23446964146638588,0.008328008038417252,-0.2933936701749847,-0.5119555793573594,-0.5528540114410708,-0.341483397001628,0.056741736895057224,0.2865610083570626,0.4795004513459843,0.0554533696848017,-0.33602699478884474,-0.5475348306988468,-0.04521404465590847,0.052306981366861044,0.04338139082799593,0.05245554294843744,-0.011216756357607896,0.023689841841334307,0.052455542948437274,0.052782315773694403,0.04705381257772226,0.032272121629895414,0.04227523327505049,0.052455542948437205,0.046759364344566685,0.05295846150937815,0.04227523327504976,0.047053812577722974,0.03178236781422983,0.03481974757845773,0.04409909299377218,0.052716967549326976,0.0366064745275668,0.02396240200294855,0.014942441666448413,0.029046158813032942,0.054845607792781734,0.05261435417704547,0.053141939102099606,0.046466172905872204,0.04559728849559951,0.05352795755590007,0.03943891876571682,0.040763230592521085,0.0479422640523804,0.045312505804291886,0.03556311175975639,0.03194986933726486,0.03645872406720356,0.04559728849559964,-0.03316598608866721,-0.09054324587569834,0.06281856420541294
tooth_29_count_code,-0.019556126440287303,0.014603179587858513,0.2660710601227307,0.6932683833304448,0.5429778354810805,0.6269539718961478,0.4879985556907127,0.4735198424116605,0.4708026933147174,0.4835910269633061,0.6302434665880133,0.5600164037559849,0.7030717321639418,0.2840337173274064,0.015221937898677937,-0.01693266439696377,-0.016030388755962344,0.060102833879854455,0.3092119507428106,0.7642110290842505,0.5491553703794609,0.598291183113847,0.4666229728286271,0.4360657261721245,0.44326302320304295,0.4801232269446534,0.6061850548640902,0.5760099310530398,1.0,0.31354565967731496,0.04773972646303115,-0.012646340324614574,-0.6095195483858409,-0.28144889615070673,0.0020863086135341374,0.025582723640026877,-0.6022616003770213,-0.6039878283093472,0.05840745335625504,-0.033877488210762086,-0.27839216549821494,-0.616013137419424,-0.6656504111655013,-0.35436451355925713,0.05086313129512195,-0.003886101387316083,0.04239033057938919,0.25357662411625304,-0.3338665626294276,-0.6585960523049895,-0.025628631145326795,0.04446799080464025,0.04360218648526393,0.044763581316575665,-0.00790395134437485,0.024615050736606654,0.04476358131657545,0.024808795922508033,0.03416350576603233,0.018951901365670338,0.03052904731532634,0.04476358131657627,0.0336773574650781,0.0456670025129825,0.030529047315326532,0.04052914245231474,0.029714421473776294,0.038511985172573204,0.029944161124140063,0.02686255058269452,0.03367735746507778,0.010155728227091234,0.02737823559630941,-0.014108808382051481,0.03106706182245198,0.045062286992810174,0.04597215809806727,0.033184296868826554,0.0385119851725729,0.030450114542341405,0.009880720010376378,0.03464303270683387,0.029463491301810387,0.03809929254237981,0.03302249286734181,0.020311456454182145,0.019248244557262716,0.03851198517257396,-0.05316602127993843,-0.12908565878232817,0.05144063641957958
tooth_30_count_code,0.08397099254866362,0.4407583239647571,0.6627452075096021,0.31806927890774517,0.16408056401079138,0.1940385819692578,0.10831642329488715,0.11604838474876789,0.11678488306318038,0.11659728685060125,0.19251151189405094,0.16946252354725277,0.3365111606697552,0.6934619233708187,0.45400400748230185,0.09384535137572213,0.09518221220753813,0.5024469909057075,0.7568608188639138,0.29487197856009734,0.09580513220674473,0.1184486313617284,0.021613421540658356,0.016364607799276676,0.016766833713294908,0.031095637485746907,0.11826684206513075,0.09661029796640479,0.31354565967731496,1.0,0.4908552693244128,0.06737765359954555,0.352746277190835,0.6231962357482653,-0.02430302569645245,-0.07646977437652057,0.6451980582402602,0.6445635801173897,-0.08594750969269227,-0.02692956242110295,0.6331196114311954,0.35740922843415335,0.382467726669354,0.7609064297096367,-0.026413415953140784,-0.08378057813271174,-0.06778110826359507,-0.007813430322631454,0.7959630204976811,0.3797937407429299,0.003962968661102346,0.028585136539993464,0.028309970160524993,0.02974004012529938,0.001886681895039161,0.009331056657853774,0.029740040125299416,0.01566769962503663,0.02699288069983724,0.005716852967514715,0.018051454046614193,0.029740040125300973,0.02075429897591017,0.027685729231251795,0.01805145404661316,0.02194664525926912,0.006715410019828403,0.018383434226707667,0.006508313710172481,0.008976175544432079,0.020754298975910523,0.014088825187869684,0.0010314495362133834,-0.02815058060877483,0.028487645373897266,0.0253452586216009,0.028812457070796695,0.0065568096601293134,0.026530638031726356,0.018195964528843703,-0.005824164452747799,0.02808966169214986,0.02536194793919907,0.02534525862160207,-0.002296417364806033,0.02213958243808095,0.00985348928732908,0.026530638031725652,-0.05270207922642726,-0.0934606172547011,0.054352598031139836
tooth_31_count_code,0.20303548218768197,0.7160136700269298,0.5007447696463554,0.05365082535502829,-0.06000809943160966,-0.02370114153180207,0.03270246262010299,0.056456365996880385,0.06321907235487743,0.04534837405268948,-0.027158144888627243,-0.05752372622107443,0.05314699960825423,0.5194624054664823,0.7277979548530457,0.21308233266614926,0.23920771640989566,0.7848310004569762,0.4947451875909698,0.03751835358796672,-0.09998182313517437,-0.07574670391897752,-0.019959995727054286,-0.0001418196125194412,-0.007731747118043616,-0.01874914458546217,-0.0807350869779595,-0.09922709354612197,0.04773972646303115,0.4908552693244128,1.0,0.21239832387405558,0.7989496830736246,0.2850546193321794,0.1178372865539345,0.012334441281669935,0.6429793935408951,0.6478400401563679,0.003513262507512344,0.10200752509599961,0.28503247404681975,0.8023619729727569,0.8694368988549163,0.3560172409896774,0.11849093737442691,0.08469857320762263,0.08283565882991865,0.14160362610183436,0.34264643345487045,0.887926923110492,0.01766436615453812,0.02358261393399257,0.012489900955143258,0.024699892166064094,-0.003364916006690964,-0.0024121684184283537,0.024699892166064042,0.015522854933967184,0.010738040056228542,0.012312362019902623,0.006616928238493928,0.02469989216606371,0.004168066168884192,0.02230505238420594,0.016484972494577876,0.015998123446090556,0.0017948191225599897,0.01552285493396736,0.01233663708853366,0.025360535237865404,0.020168571126558982,0.008391929981550295,-0.011343500090545541,-0.0344970449966906,0.032442711510572916,0.025787058711602747,0.02888716561097251,0.00011661702485352192,0.009861212453041272,0.009501567821442718,-0.0139185509389529,0.022322491689045057,0.014266728845262073,0.020033363793491143,-0.0020918789124809473,0.014685877467713517,0.005368399936812537,0.021184497414894015,-0.064769238852571,0.003262690643628897,0.0467104467018568
tooth_32_count_code,0.5842773398750919,0.25482487731921627,0.12025233880592266,-0.03452642863070935,-0.05885965339737496,-0.021607026194483313,-0.010360916875314343,-0.011222241305988818,-0.008164307036970372,-0.01310596847654538,-0.023413529098857088,-0.050513506869432935,-0.03813622646177784,0.12518158611407573,0.26100237109767527,0.5560300218558041,0.647586234163105,0.22980346412312896,0.08302920432020469,-0.020707394695785978,-0.0482186655896198,-0.03857775830308429,-0.020547935087919512,-0.01958777999151575,-0.02111358209324661,-0.02222987991463449,-0.03782928614867604,-0.053578489866326816,-0.012646340324614574,0.06737765359954555,0.21239832387405558,1.0,0.20989657508168827,0.08214331098452621,0.025845749588879658,-0.0075858902569212365,0.13650256216896614,0.1393844662857751,-0.0021641930699422304,0.026319253873559042,0.07085641247412308,0.21475373809385195,0.22517041996590695,0.10134686798990862,0.025357157154792677,0.016450153160154815,0.003775499545501127,0.04610391963834307,0.10475679825662514,0.21746119964243596,0.036638210648134946,0.019270796164508726,0.024501109078923625,0.02306321101905309,-0.014797183313411259,0.018145903255985862,0.017293140460622008,0.019129378069781842,0.015551986867522148,0.02824207940508788,0.017371237946103162,0.01729314046062229,0.012011183688716828,0.017262851650682375,0.012504987770814156,0.020739819644449882,0.006634684828655494,0.019129378069780104,0.02744891329445588,0.02755250815429671,0.006750941095936202,0.008276661450629334,0.029344593707807395,0.02730790822852547,0.03277839120429544,0.021061134958583506,0.015456987656419416,0.01370767123035146,0.01912937806978077,0.017271426281500402,0.02801619582342377,0.013881879626868113,0.015665453025784086,0.015386470723764699,0.01899041223624755,0.012414992175943235,0.0109841361059477,0.019129378069779795,0.01443334197731537,0.11952369412115123,0.038552027529222925
tooth_02_sealant,0.1744115498163335,0.8944402601799616,0.3753847311921441,-0.6626314824022502,-0.5461661626962785,-0.5250935833089021,-0.30224213719096876,-0.2708978249975588,-0.2675221587124559,-0.27507790334014187,-0.5324376473595958,-0.573548580647509,-0.6794988551472916,0.36500557532727446,0.8551353065792343,0.19227159542095165,0.21747333697244783,0.7969355966783401,0.3503978585625676,-0.6032873826273545,-0.5011223152380379,-0.5035879129518193,-0.3332872918657359,-0.32429006294735574,-0.33511605976815173,-0.35269089272591736,-0.5130187069411806,-0.5170829462224604,-0.6095195483858409,0.352746277190835,0.7989496830736246,0.20989657508168827,1.0,0.38052765264459076,0.11825022256120063,0.022642711757324616,0.5302623893132732,0.5382436060981839,0.004120420707688445,0.10372726172484115,0.37412817784331687,0.9449128418002286,0.8387547704914957,0.3770638515418985,0.10921856810679387,0.08129225728089576,0.07813516584545332,0.13895098817753046,0.36414468373343467,0.8395782340022984,0.05599519867533414,0.001806499265109874,0.0018064992651101823,0.0018064992651101823,0.0018064992651101823,0.0018064992651101823,0.01394480144443412,0.0018064992651101823,0.0018064992651101823,0.013944801444434144,0.01394480144443385,0.0018064992651101823,0.0018064992651101823,0.013944801444434113,0.010349751347436167,0.0018064992651101823,0.0018064992651101823,0.0018064992651101823,0.02782008868269258,0.0018064992651101823,0.0018064992651101823,0.013944801444433925,0.0018064992651101823,0.0018064992651101823,0.01394480144443385,0.0018064992651101823,0.0018064992651101823,0.0018064992651101823,0.0018064992651101823,0.0018064992651101823,0.0018064992651101823,0.0018064992651101823,0.0018064992651101823,0.0018064992651101823,0.0018064992651101823,0.02782008868269278,0.01394480144443385,0.0018064992651101823,0.05838557097243074,0.0688178386411634,
tooth_03_sealant,0.07435772843391705,0.26430459050152305,0.7038288046287321,-0.28112231034101925,-0.28819484626680897,-0.2926593796775007,-0.42484944728488505,-0.4469255916113466,-0.4513310598155299,-0.4099262245851577,-0.2956718533748859,-0.29749763717723837,-0.27798948721190614,0.667756710494496,0.2624012176815726,0.08259806131537557,0.08331255713204253,0.2801588859071568,0.6145381625750049,-0.2672186337622793,-0.3056477404261653,-0.352869628569773,-0.5276249986016789,-0.5674764906801844,-0.5812713742091896,-0.519460292080683,-0.3525186391519805,-0.2983043839376193,-0.28144889615070673,0.6231962357482653,0.2850546193321794,0.08214331098452621,0.38052765264459076,1.0,0.01263286104008874,-0.031144772434003713,0.45277361245543335,0.4566148657166061,-0.041732893509647005,0.014654128402596157,0.8992553662432918,0.3754753308330398,0.3277285802425697,0.7244767932125344,0.01857924062885949,-0.05641559608174821,-0.04707046050908729,0.010002958568117943,0.7304664715753598,0.32863829865901895,0.026020209501421202,-0.006001056220425035,-0.006001056220424803,-0.006001056220424803,-0.006001056220424803,-0.006001056220424803,0.010772928699780783,-0.006001056220424803,-0.006001056220424803,0.010772928699780792,0.010772928699780466,-0.006001056220424803,-0.006001056220424803,0.010772928699780806,0.012261717401432639,-0.006001056220424803,-0.006001056220424803,-0.006001056220424803,0.02125955575762955,-0.006001056220424803,-0.006001056220424803,-1.3450505484584634e-16,-0.006001056220424803,-0.006001056220424803,0.010772928699780466,-0.006001056220424803,-0.006001056220424803,-0.006001056220424803,-0.006001056220424803,-0.006001056220424803,-0.006001056220424803,-0.006001056220424803,-0.006001056220424803,-0.006001056220424803,-0.006001056220424803,0.021259555757629844,0.01077292869978047,-0.006001056220424803,0.05675994761401925,0.017289568344049596,
tooth_04_sealant,0.024450988091292893,0.1238331298293703,-0.013760419274517082,0.1893484571757991,0.001658737034819193,0.0006124222114501783,0.04064496702323027,0.045655635073683656,0.05105515616345801,0.03308565417026047,0.0036329966490044855,-0.012895833708590704,-0.043967352161383484,-0.00712154577095546,0.1179246691305089,0.025245132356345006,0.035302755819369626,0.10656578804339575,-0.023173079383775694,0.010513773092065729,0.015761547181942354,-0.015173263823753044,0.028560955352167416,0.03208481799532647,0.03229394660030188,0.03733892445288757,0.007768657980907473,-0.03268845337595882,0.0020863086135341374,-0.02430302569645245,0.1178372865539345,0.025845749588879658,0.11825022256120063,0.01263286104008874,1.0,0.28692320933054954,0.01889518388536879,0.023193468808346697,0.29828803194211534,0.5290628996830863,0.014703915738776744,0.1198843105259145,0.1217887812056036,0.019911612535338123,0.4500138010572643,0.2730881794069876,0.2735701105367255,0.48187698020317704,0.01565696168914452,0.13281092489938576,0.021898801179935666,-0.009320624860552294,-0.009320624860552282,-0.009320624860552282,-0.009320624860552282,-0.009320624860552282,-9.781038638048569e-18,-0.009320624860552282,-0.009320624860552282,2.934311591414571e-17,1.4671557957072857e-16,-0.009320624860552282,-0.009320624860552282,-4.890519319024284e-18,-0.030609079500804548,-0.009320624860552282,-0.009320624860552282,-0.009320624860552282,-0.02187493589721466,-0.009320624860552282,-0.009320624860552282,1.6669243187159753e-16,-0.009320624860552282,-0.009320624860552282,1.4671557957072857e-16,-0.009320624860552282,-0.009320624860552282,-0.009320624860552282,-0.009320624860552282,-0.009320624860552282,-0.009320624860552282,-0.009320624860552282,-0.009320624860552282,-0.009320624860552282,-0.009320624860552282,0.009320624860552214,1.491608392302407e-16,-0.009320624860552282,-0.003507109683016114,-0.023911031224519323,
tooth_05_sealant,-0.03745224993985489,0.01336888451097516,-0.06790607793324176,0.007935215850297517,0.488987243459981,0.09805723311923538,0.08050621293989474,0.07912456604525588,0.08307452309460182,0.07681178354887591,0.06455382352708533,0.34230964687855475,0.015111227859560136,-0.05990840177229188,0.020644445779805544,-0.016642414372196983,-0.00613453493372156,0.00955382064417587,-0.0729243561620085,0.03843585419036479,0.2537446580886017,0.0714385063892134,0.053826825715650416,0.06572085736121822,0.06707965202329805,0.06863144439149652,0.07232948522637823,0.2157134413223373,0.025582723640026877,-0.07646977437652057,0.012334441281669935,-0.0075858902569212365,0.022642711757324616,-0.031144772434003713,0.28692320933054954,1.0,-0.03839653659380594,-0.027092520604611,0.71102108828637,0.2919452681371165,-0.024399172784816736,0.029056926601681087,0.03232671721754514,-0.03658907622801151,0.2506474969901606,0.5118407884858249,0.49620820802952004,0.24979005476927446,-0.0448573321616413,0.030548004238122112,0.0053576625583332755,0.16466356023027875,0.16466356023027867,0.16466356023027867,0.16466356023027867,0.16466356023027867,0.13029268693615395,0.16466356023027867,0.16466356023027867,0.13029268693615395,0.13029268693615398,0.16466356023027867,0.16466356023027867,0.13029268693615398,0.1060770702317055,0.16466356023027867,0.16466356023027867,0.16466356023027867,0.10189886225336141,0.16466356023027867,0.16466356023027867,0.13029268693615395,0.16466356023027867,0.16466356023027867,0.13029268693615398,0.16466356023027867,0.16466356023027867,0.16466356023027867,0.16466356023027867,0.16466356023027867,0.16466356023027867,0.16466356023027867,0.16466356023027867,0.16466356023027867,0.16466356023027867,0.11215126311811664,0.13029268693615398,0.16466356023027867,0.10359923849563184,-0.006436494966680389,
tooth_07_sealant,0.1184479262001617,0.5926291469740883,0.6779313484840355,-0.6169398009869419,-0.6081180673945871,-0.5979360988341382,-0.4851601689812456,-0.48975978439869566,-0.4818216315589003,-0.4820463126669786,-0.614881198288873,-0.6196794755395467,-0.6340505333861014,0.6674175760753835,0.6024043233330256,0.12571796421563697,0.14675300014873233,0.6472927764431627,0.6428833576649613,-0.581249696002771,-0.5783098542903783,-0.6506781791246983,-0.599067297325296,-0.5775883670462143,-0.597723576999322,-0.628051030405002,-0.6607537224418899,-0.5921519535087812,-0.6022616003770213,0.6451980582402602,0.6429793935408951,0.13650256216896614,0.5302623893132732,0.45277361245543335,0.01889518388536879,-0.03839653659380594,1.0,0.9582417207558985,-0.051263538584130144,-0.0006156038665171341,0.4559042663769106,0.5323028893621083,0.5798013171943887,0.5347259656467321,0.013483207522399761,-0.03600032102777679,-0.048700982416373315,0.029372201588330853,0.5222475732448035,0.5730752626295476,0.06301054557413108,-0.00849546490428145,-0.008495464904281427,-0.008495464904281427,-0.008495464904281427,-0.008495464904281427,8.273499660226455e-18,-0.008495464904281427,-0.008495464904281427,4.715894806329079e-17,1.7539819279680088e-16,-0.008495464904281427,-0.008495464904281427,8.273499660226455e-19,0.004899866725235234,-0.008495464904281427,-0.008495464904281427,-0.008495464904281427,0.008495464904281774,-0.008495464904281427,-0.008495464904281427,3.3835835133499684e-16,-0.008495464904281427,-0.008495464904281427,1.7539819279680088e-16,-0.008495464904281427,-0.008495464904281427,-0.008495464904281427,-0.008495464904281427,-0.008495464904281427,-0.008495464904281427,-0.008495464904281427,-0.008495464904281427,-0.008495464904281427,-0.008495464904281427,0.0084954649042816,1.7705289272884617e-16,-0.008495464904281427,0.027641390294127884,0.06181032498220629,
tooth_10_sealant,0.12203027343431866,0.5989820973759077,0.6797504563447145,-0.6199547058705561,-0.6035671846701749,-0.6074128159655982,-0.5215863940626344,-0.48981225805173156,-0.4830494121191894,-0.46488062051699947,-0.615361248658101,-0.6180074901513603,-0.6324455269368469,0.6692239152684165,0.6061271075012781,0.12909548641468663,0.1495647276439904,0.6508594520887846,0.6446334910821376,-0.5840076277401655,-0.5756732791215524,-0.6552958207878777,-0.5942887833309158,-0.5791059360595772,-0.5992828236173071,-0.6309642179011921,-0.6654473905202065,-0.5952783345289254,-0.6039878283093472,0.6445635801173897,0.6478400401563679,0.1393844662857751,0.5382436060981839,0.4566148657166061,0.023193468808346697,-0.027092520604611,0.9582417207558985,1.0,-0.042544991376969515,0.01655808372634517,0.4613489029002327,0.5387840678538193,0.584864542885522,0.5403565098308437,0.0221627938279617,-0.027657816529041743,-0.04545622215239122,0.03655793565620571,0.5257730957683111,0.5796436775777141,0.06267007899201207,-0.007902252030073149,-0.007902252030073087,-0.007902252030073087,-0.007902252030073087,-0.007902252030073087,8.910910052376833e-18,-0.007902252030073087,-0.007902252030073087,4.277236825140879e-17,-3.20792761885566e-17,-0.007902252030073087,-0.007902252030073087,8.910910052376834e-19,0.00455772370468679,-0.007902252030073087,-0.007902252030073087,-0.007902252030073087,0.007902252030073413,-0.007902252030073087,-0.007902252030073087,2.580582549557926e-16,-0.007902252030073087,-0.007902252030073087,-3.20792761885566e-17,-0.007902252030073087,-0.007902252030073087,-0.007902252030073087,-0.007902252030073087,-0.007902252030073087,-0.007902252030073087,-0.007902252030073087,-0.007902252030073087,-0.007902252030073087,-0.007902252030073087,0.007902252030073385,-3.20792761885566e-17,-0.007902252030073087,0.02571127478329485,0.06143125327046733,
tooth_12_sealant,-0.023792878798664693,-0.008219291207279742,-0.07518070251941597,0.015370572161306275,0.3500759126782823,0.1130749090408829,0.07416885185235289,0.0620437312628472,0.061216888443123896,0.06995298922464689,0.05888781615937108,0.47798956978276963,0.03018846908906863,-0.06567537914870354,-3.960206141011143e-05,-0.018332280667592977,0.006184152858854071,-0.003346266418018896,-0.07912721412253343,0.06257761327159572,0.265814571525358,0.0848144461104741,0.05595579692583669,0.07832929665576173,0.07968955472781306,0.07920750776047045,0.08347920660564559,0.23446964146638588,0.05840745335625504,-0.08594750969269227,0.003513262507512344,-0.0021641930699422304,0.004120420707688445,-0.041732893509647005,0.29828803194211534,0.71102108828637,-0.051263538584130144,-0.042544991376969515,1.0,0.3307192043089841,-0.03531809603574279,0.011798090332648071,0.01759083745032312,-0.04675030906431209,0.2553209554527479,0.5022467853102938,0.5074636763812632,0.27536111709555083,-0.04678406788642792,0.01480422718876738,0.004094307651261822,0.164693771027723,0.1646937710277228,0.1646937710277228,0.1646937710277228,0.1646937710277228,0.1302671357028559,0.1646937710277228,0.1646937710277228,0.1302671357028559,0.13026713570285592,0.1646937710277228,0.1646937710277228,0.13026713570285592,0.1060202187991428,0.1646937710277228,0.1646937710277228,0.1646937710277228,0.1018163768516738,0.1646937710277228,0.1646937710277228,0.13026713570285592,0.1646937710277228,0.1646937710277228,0.13026713570285592,0.1646937710277228,0.1646937710277228,0.1646937710277228,0.1646937710277228,0.1646937710277228,0.1646937710277228,0.1646937710277228,0.1646937710277228,0.1646937710277228,0.1646937710277228,0.1120667671547275,0.13026713570285592,0.1646937710277228,0.10337556026124062,-0.017826040903949646,
tooth_13_sealant,0.025231096150515282,0.1049014968479297,-0.01161128123677116,-0.03880221097281298,0.013711583061791786,0.0119703290337979,0.03810994207655055,0.0344398724387534,0.03651257043238913,0.036885067601030976,-0.0015218078340755276,0.04863673064428182,0.15320283051482267,-0.004936766001003377,0.10938884790251796,0.02707928815209582,0.036780933223616176,0.09740829895816996,-0.021376940699930336,-0.01668326895506433,0.020462706378486496,-0.005671580574214264,0.019873983800360026,0.024053329656007236,0.024198573538444627,0.025274260796445583,-0.007808914254365035,0.008328008038417252,-0.033877488210762086,-0.02692956242110295,0.10200752509599961,0.026319253873559042,0.10372726172484115,0.014654128402596157,0.5290628996830863,0.2919452681371165,-0.0006156038665171341,0.01655808372634517,0.3307192043089841,1.0,0.021286539978968982,0.1046228096996779,0.10246217596284998,0.01583203385850752,0.3987254268856848,0.2895092714617019,0.30033346266926764,0.40130675034771707,0.013934399239561166,0.10676487512223269,-0.003230550110552473,-0.008380422289379373,-0.008380422289379408,-0.008380422289379408,-0.008380422289379408,-0.008380422289379408,2.992536367714286e-18,-0.008380422289379408,-0.008380422289379408,3.092287579971428e-17,2.16460130598e-16,-0.008380422289379408,-0.008380422289379408,-2.992536367714286e-18,-0.053884735092426285,-0.008380422289379408,-0.008380422289379408,-0.008380422289379408,-0.042522883468332134,-0.008380422289379408,-0.008380422289379408,4.2003006655768936e-16,-0.008380422289379408,-0.008380422289379408,2.16460130598e-16,-0.008380422289379408,-0.008380422289379408,-0.008380422289379408,-0.008380422289379408,-0.008380422289379408,-0.008380422289379408,-0.008380422289379408,-0.008380422289379408,-0.008380422289379408,-0.008380422289379408,0.008380422289379632,2.16460130598e-16,-0.008380422289379408,-0.027940341493664724,-0.05487262874649395,
