,cs_salt_tongue_tip_grade,cs_salt_tongue_tip_taste,infant_breast_fed,salt_type_at_table,salt_freq_added_at_table,salt_freq_added_when_cooking,d1_salt_added_at_table_yest,d1_protein_g,d1_cholesterol_mg,d1_total_folate_mcg,d1_food_folate_mcg,d1_folate_dfe_mcg,d1_calcium_mg,d1_phosphorus_mg,d1_magnesium_mg,d1_iron_mg,d1_sodium_mg,d1_potassium_mg,urine_albumin_mgl,urine_creatinine_umoll,apolipoprotein_b_gl,albumin_gdl,alkaline_phosphatase_iul,ast_ul,alt_ul,bun_mgdl,bicarbonate_mmoll,calcium_total_mgdl,cholesterol_serum_mgdl,creatine_kinase_iul,chloride_mmoll,creatinine_mgdl,globulin_gdl,glucose_serum_mgdl,iron_ugdl,potassium_mmoll,sodium_mmoll,phosphorus_mgdl,total_bilirubin_mgdl,total_protein_gdl,triglycerides_serum_mgdl,uric_acid_mgdl,wbc_1000ul,lymphocyte_pct,monocyte_pct,neutrophil_pct,eosinophil_pct,basophil_pct,lymphocyte_1000ul,monocyte_1000ul,neutrophil_1000ul,eosinophil_1000ul,basophil_1000ul,rbc_milionul,hemoglobin_gdl,hematocrit_pct,mcv_fl,mch_pg,mchc_gdl,rdw_pct,platelets_1000ul,mpv_fl,fasting_hours_a,fasting_minutes_a,water_fluoride_mgl,hdl_cholesterol_mgdl,hba1c_pct,insulin_pmoll,triglycerides_mgdl,ldl_cholesterol_mgdl,cholesterol_total_mgdl,vit_b12_serum_pgml,alc_days_drink_past_year_num,alc_days_drink_past_year_unit,alc_days_5plus_past_year_num,cb_money_spent_food_fast_food,head_cold_past_30d,stomach_illness_past_30d,flu_pneumonia_ear_past_30d,blood_donation_past_12mo,cs_smell_problem_past_12mo,cs_hit_head_past_12mo,diab_blood_test_past_3yr,diab_taking_insulin,db_meals_not_home_past_7d,db_fast_food_past_7d,db_ready_to_eat_past_30d,db_frozen_meals_past_30d,fs_hh_food_not_last_12mo,ins_uncovered_past_12mo,care_hospital_overnight_past_year,mc_anemia_treatment_past_3mo,mc_told_increase_activity_past_12mo,mc_told_reduce_sodium_past_12mo,mc_told_reduce_fat_past_12mo,mc_currently_reducing_sodium,occ_work_past_week_status,occ_hours_worked_last_week,oh_last_dental_visit,oh_reason_last_dental_visit,oh_mouth_pain_past_year,pest_used_in_home_past_7d,pest_used_home_past_year,rx_used_alt_med_past_30d,smoke_cigar_past_5d,smoke_any_tobacco_past_5d
basophil_1000ul,0.03548439364515705,-0.0047891112015826685,-0.00745325708753979,-0.01918412056400497,0.02582202297392721,-0.0076123398392276016,0.0051613311644064085,-0.024754637071621018,-0.010336144692549232,-0.026633082392372234,-0.01974340306530929,-0.025749616985529116,-0.026559974434820926,-0.027955128040682828,-0.026228499702046517,-0.0293862114964158,-0.02177031667326914,-0.028886371838925638,0.02538151625269111,-0.001142176150890378,0.10444084214547061,-0.0788457597846162,-0.043147141747779096,-0.008652841829958867,0.023092802283263957,0.06340380316826923,-0.00998632909512526,0.011095199003197217,0.05832362420774863,-0.039237302686696736,-0.02651117160079755,0.07961161693125496,0.045282576213212106,0.06461385514826327,-0.07037467013854226,0.03662488079451038,-0.014692426552491488,-0.0013825174123961617,-0.0822614800957396,-0.015751247926803394,0.12462021259790242,0.06494312375050007,0.3286991613204011,-0.0743233696003265,-0.06828930628488071,0.033677221197629455,0.14227525383488926,0.641346326270142,0.17774397742446124,0.2396989031146413,0.24805229563580403,0.23651295366656716,1.0,0.03809028798708822,0.019975270502128214,0.026934872556426265,-0.012482708491154421,-0.017747807377589676,-0.02236617843860519,0.06651434516622294,0.16036810294749215,0.01443743286996117,-0.0329935997671555,-0.02379218659596319,0.008310760863838095,-0.06593570398467656,0.10477314195280214,0.04309214791010881,0.10068009017022199,0.047888565018338276,0.05900493106074006,0.005582147343818556,-0.0054524750247603275,0.007316325046130259,0.01890415306639936,-0.007905533109606953,-0.01599933087531719,-0.0071784940043195635,-0.006015322567885735,0.023221543815924877,-0.011886418472990582,0.008081720763612282,-0.013579918425020564,-0.04907929457776663,0.0036381496961666953,0.001875212869771155,0.005067724014616091,0.009241045102187147,-0.026624267339838515,-0.0005709781657193279,-0.032616827462167014,-0.02980713306426295,-0.0655896977859513,-0.045148431344267465,-0.06134664149977368,-0.036582242381602875,0.025067883295019158,0.012001274931488379,0.024211529588484028,0.048669226425991106,-0.01822243092346526,-0.015450027344803585,0.009803827129604219,-0.07635412709673212,-0.10292542473936485,-0.08811699360098778
rbc_milionul,-0.05759693536242468,-0.02304561993289706,0.004811396736894006,-0.01426099899202415,0.003954880344705844,0.0043939816425979045,-0.012978524888039997,0.17731789901601563,0.11339061975911251,0.09365237928616622,0.07763786569414594,0.0882553274431309,0.11982166661249087,0.1635008617826583,0.1189196053685387,0.09751209897585605,0.14963177484349344,0.12417704911122061,-0.06271763718538963,0.13367967699653377,0.0909106423427846,0.32743905803902884,0.10815057990844015,0.05209935578846929,0.16866908076006054,-0.11224948138038081,0.02248055701491634,0.2038157855094069,0.01930428007043009,0.1293182542613266,-0.080595758238811,-0.0423187737552985,-0.029201302172259986,-0.006021690645668811,0.14218617324946764,0.02001128227112656,0.059885644524405424,-0.02551300210283237,0.16168028479851712,0.21278821988677113,0.1053274675825345,0.24088877422822,0.04760457603284602,-0.007215515904026101,0.010868454297595176,-0.0030310035341892102,0.03367860508189999,0.01188399564408016,0.020875821255506986,0.05966965893014669,0.036522360761842905,0.04977586391505615,0.03809028798708822,1.0,0.6485839632670181,0.7161888362173117,-0.35518106624011236,-0.3301686245416065,-0.08384281175097849,0.0261119478019155,-0.052981960036029466,0.060055696561389156,0.08385282208556226,-0.01744093834463912,-0.04961436160567374,-0.23211640243514833,0.023953017643345734,0.08104709698331107,0.12843489652453788,0.04826797256944186,0.02216092261377331,-0.06906818132536935,-0.028454597384898757,-0.005585992293016278,-0.037981248623174625,0.0035792976966797056,0.0066291539669631585,0.0217899368228787,0.008739610168057896,-0.028830048409931842,-0.006687207387150972,-0.021663914250772902,0.028937116484862642,0.034937681194609764,0.005676445776474515,0.006777316790738321,0.004641467143309449,0.0075471642663101895,-0.01365858314359251,-0.014422539644164744,0.07597678813114447,0.06272273634084967,0.031200096798090465,0.06888229480751443,0.024271029369749408,0.07135794810280653,-0.15238541584521514,0.028059460915436485,0.016408791217859944,-0.036685958745683894,-0.00433264751494619,0.016330195233420483,-0.021367964202574453,0.04914866149823805,-0.05051730471773828,-0.08878732018236393
hemoglobin_gdl,-0.08765654983841852,-0.01816008355357678,0.03667075681331442,-0.029176530933437604,0.06430120467320746,-0.0062664957670051265,-0.048919306732919915,0.245141606680641,0.15763594040305853,0.1391988932031973,0.16594308467766297,0.11738122344078639,0.11413508313475103,0.2155331414544791,0.22052088949662998,0.1368255316984531,0.22600110693282405,0.21082501215473715,-0.07118676261438456,0.10622380652295783,0.13878412093190032,0.4049275348671534,0.007898213849118903,0.10347958927998842,0.22050583676514823,-0.054624901330552714,0.09377754636385474,0.20545604215380467,0.0992120328767879,0.09718893306590604,-0.13180714994778764,0.008629917474473942,-0.17329961138537123,0.01086541827800411,0.38519842202851573,0.05461888770162189,0.08031117717665986,-0.09402815976091607,0.27970060802551994,0.13289721164835963,0.1652921626374639,0.2637858787570004,-0.010464300786719288,-0.20817081125688727,0.02635721100698456,0.19120495350154895,-0.015848992613241148,0.014375256720789714,-0.16589007792407123,0.02227354637744081,0.089753758957128,-0.01671927604501578,0.019975270502128214,0.6485839632670181,1.0,0.9663956178785482,0.4320646128507624,0.49026334481729045,0.3650461539290646,-0.3572600862267114,-0.2783133787889101,0.13798299688995372,0.14093754741199369,-0.00792908918766733,-0.013451672004627442,-0.18470665866186806,-0.04976251360697435,0.0015668471909021234,0.1962280732238368,0.07981452059671995,0.13607612126486743,-0.0504106507424302,-0.013971706502460107,-0.1188222104631989,0.0012191832682598082,0.010072397417972763,0.04201345785039623,0.010019336005921345,-0.010156131346467777,-0.009175397620731423,-0.02019570874584254,-0.0333088540466679,0.02525208996459676,0.0254857018442904,-0.0035416910517548114,-0.009910789773721711,-0.012251910088677036,-0.005300092290710614,0.03340254224057896,0.009592069549987496,0.06872002203070526,0.08971792715189857,0.08110063676520814,0.08994808564272079,0.060023534562365095,0.0970374106266949,-0.14021189339160955,0.0238890595829912,-0.0011569373554258,0.03965912890244957,0.018694014979033027,0.018645530034535264,-0.026130356493722497,0.0421433804532266,-0.15811875125661207,-0.18142743250285331
hematocrit_pct,-0.08585719185083261,-0.019697639045943606,0.03984772507537347,-0.03037658125778104,0.06918170268956061,0.0006041043299697797,-0.044797682849902556,0.25111913207132264,0.16412924874983859,0.14115567051291622,0.1706080047071396,0.1184269534909902,0.10395055291440236,0.21426119718249975,0.224023991661376,0.13560211971801672,0.2249712233166812,0.21287036995810416,-0.07267746713441821,0.12884913400045253,0.14153658596400798,0.38287437116699724,0.009299124495994201,0.09697789629251892,0.2081746746488443,-0.053211157461421646,0.0968975667861541,0.20151260367460497,0.0978538544259081,0.10447316925726999,-0.131665860523384,0.01577963152531961,-0.1395688561811474,0.003567171094459763,0.35058614463914617,0.06480682934110882,0.09186696883042365,-0.09674182606860074,0.25429976543056226,0.14941101107686072,0.13093511657283805,0.2625746302757286,-0.008299936160695359,-0.2327344628119363,0.03253601592812993,0.21147355970923098,-0.01098655100417402,0.025749392091860647,-0.18421540042289247,0.025593000286021073,0.10310209312234303,-0.012684430601048626,0.026934872556426265,0.7161888362173117,0.9663956178785482,1.0,0.39088650785986334,0.37006803814239386,0.12282594574227805,-0.2633739895246491,-0.27707176091778735,0.16900682112554502,0.16833772538117595,-0.006391133637548686,-0.02920501533098365,-0.17789354800220977,-0.024329460822300468,0.009198533567357654,0.17370025494740238,0.08866017224159055,0.13702195006410453,-0.0553921675163989,-0.020590138615343586,-0.10603731363421143,-0.007236090509623669,0.013453334634369991,0.038671527735359944,0.010769884939750852,-0.0114467207169921,-0.009123934569924299,-0.016504054229363702,-0.03215304297501574,0.022412540055548054,0.018782014026737633,-0.0011337614185437505,-0.006404425409329181,-0.01005784727780682,-0.00555865017784875,0.03425194061387794,0.009017650998077664,0.0527205437238371,0.07793117480378141,0.07128044608747593,0.08186137639745196,0.05136238210089294,0.08664266248166443,-0.13240928040651406,0.03031382574374763,-0.0017476813080422146,0.050152969877609775,0.010587141473698424,0.011090242107233951,-0.016220454827622733,0.0394781325968201,-0.1543173625705652,-0.17502662186766524
mcv_fl,-0.0347572180584726,0.007697015529259218,0.050133296437647544,-0.020235097534704812,0.09114348041288461,-0.005591124522454832,-0.042166577248957546,0.10199337423771822,0.0704475323772849,0.06482932272789833,0.12682520850184123,0.04121075104169161,-0.024823937889389396,0.06843272728907207,0.1437843439009712,0.05112540886721466,0.10340636302902731,0.12130297683179302,-0.012081809081838542,-0.01686102065345434,0.06177034705911286,0.0480674961775111,-0.1497602335500656,0.06294834612298389,0.04179472164536675,0.10522028614092384,0.1094625639606093,-0.01989999197405866,0.11236134247432956,-0.04476479562640995,-0.07058390138765416,0.09925362921151289,-0.15172566059038672,0.011725672547542684,0.29485302629835214,0.06641208766889992,0.04095831903235743,-0.09553481598266941,0.12045581549003109,-0.1078658916980744,0.02405521775681951,0.012885489309221329,-0.07926847591503301,-0.31362767541573494,0.03299006191732561,0.2969387438582054,-0.059080605227054286,0.025149291716308645,-0.2859495243344894,-0.048029716104196374,0.09092053797350007,-0.08370561426220628,-0.012482708491154421,-0.35518106624011236,0.4320646128507624,0.39088650785986334,1.0,0.937848137091433,0.26986836173498335,-0.37744269366906585,-0.3133833729836859,0.155306948069964,0.1184680827096857,0.017539018721290645,0.024063521490694142,0.09716125485239425,-0.0721906493921657,-0.11157321921550727,0.05046414639307182,0.050460749569900355,0.16134733057813552,0.028574938981365632,0.0104183078188928,-0.1502384653890071,0.05232648449965218,0.01160526282626289,0.045403513233056254,-0.011916354074388444,-0.023775490189539547,0.03142936104578787,-0.021585882379421488,-0.012399610994092104,-0.01323547520295908,-0.02247670999266765,-0.009937366209010144,-0.017932641822666667,-0.02003385273572713,-0.017638851082411776,0.06664091774231075,0.032535495923188724,-0.033656494488774204,0.015600434842775483,0.05573210173351179,0.01192485544364564,0.04046053290893012,0.011798864404741281,0.04811015325572919,0.0004305613422249258,-0.023949654492015332,0.12182671920352839,0.025510993108409714,-0.010583127802037256,0.007275298056069377,-0.016737568176074604,-0.14542443814010458,-0.11825345966674522
mch_pg,-0.03703918942189854,0.00856666998401204,0.04089959658469541,-0.018366383956303068,0.07766234258847057,-0.013904451757050492,-0.04509807854805588,0.09950856876831765,0.0651614772710235,0.06326375229169189,0.11538738049721652,0.042457193630377206,-0.0013404865250996087,0.07653867712330442,0.13603955147800822,0.05511941854017963,0.10629287582830302,0.11746221389131237,-0.014837827938553315,-0.032153740510399376,0.060323124394491626,0.11284403351987603,-0.12406514834447199,0.07215249407737873,0.0755390089311405,0.07650660861154882,0.09593078935903847,0.01099272008057627,0.10492067436752678,-0.03317402760131706,-0.07425029900395244,0.07071118366131025,-0.18312810583735606,0.019429385143741325,0.3259844274637097,0.04917737777477544,0.026962009477602675,-0.0876896419985646,0.157548209754871,-0.09117050300926506,0.0757464174487967,0.03944549911250404,-0.07329121646775844,-0.2564945112493422,0.024637426393075965,0.24528276695611903,-0.05656489769971552,0.011718351541709306,-0.23736953311046002,-0.044351294363011974,0.06721936087103349,-0.07719249315909206,-0.017747807377589676,-0.3301686245416065,0.49026334481729045,0.37006803814239386,0.937848137091433,1.0,0.5837059389503613,-0.4618781193246995,-0.2926886530168881,0.10583787843150629,0.08278438025724956,0.012903197844148182,0.03838147535393275,0.05846787301156307,-0.09338019712647483,-0.0967131276533685,0.0843903451040581,0.037176590990439566,0.14747961928356465,0.024703246122782352,0.014648051637913361,-0.15454740951053592,0.05446577864142938,0.007528643781312165,0.046468756837845356,-0.009582104732294351,-0.020220147965955705,0.02589947874480973,-0.031738404702552514,-0.01635609623601944,-0.005178738122206694,-0.009240658416083375,-0.01097205309434256,-0.02052747229884433,-0.020367752691458862,-0.014834923647910952,0.06012339166312502,0.029939785029901366,-0.0028087185182247834,0.034312372158573794,0.06658580596770115,0.031764567446111266,0.051172877493485834,0.032145296085380956,0.015384202242004744,-0.0030617952498045446,-0.020883250202555093,0.09074237747245276,0.03508869565261941,-0.0007202655537294602,-0.009722776853617844,-0.009291936961704874,-0.1384769213999711,-0.12089912998951415
mchc_gdl,-0.026632012728358002,0.0037874610286114867,-0.005456698328132791,-0.003395982109769188,-0.00015581828705499168,-0.02687750989464672,-0.025239348492933123,0.033521787055699324,0.012453206361356564,0.021455478131993454,0.01955347169365705,0.01963289611296834,0.054994471038248484,0.049423276400686444,0.036166043370281425,0.03191900417735775,0.04811674957498656,0.03915379568425396,-0.013443353191997721,-0.04888042497701545,0.0323624213357033,0.20125155653836477,-0.0031281678166887746,0.05469851622226869,0.10869581771918595,-0.01874745740028421,0.02247526543541045,0.07735884235083433,0.03833379949907575,0.009227228408490794,-0.045226415775801256,-0.020854862805989163,-0.16768448078430007,0.02762654264772719,0.24004391789048374,-0.011149828808423272,-0.011276441100043314,-0.022618210155179792,0.16399326274192394,-0.012802954174137272,0.15108466155245748,0.08006665987467701,-0.012437156241194994,0.037212446120175324,-0.009946436972270671,-0.028216974033137485,-0.016555472682955596,-0.03368305651231026,0.025803318761792822,-0.005730296680848705,-0.029647435469819277,-0.014705362476047146,-0.02236617843860519,-0.08384281175097849,0.3650461539290646,0.12282594574227805,0.26986836173498335,0.5837059389503613,1.0,-0.43684541980015346,-0.07280151336104382,-0.08141479252873828,-0.05709312402881402,-0.007005325897102607,0.051876033160819346,-0.06163175824331485,-0.09354618269009798,-0.020700128303316714,0.11458870381518452,-0.0037638099610135863,0.03779648932392576,0.003251774440323114,0.013116719414977912,-0.08454716379831652,0.029093740096609123,-0.00674466877992163,0.020427510792149994,-0.0016338618637788314,-0.0006657940997097053,0.0010146767535008437,-0.03416762655160983,-0.017464197488629978,0.015663663970105386,0.028135366861524614,-0.007297963525400213,-0.01695169580929843,-0.008924018348153514,0.00044473339579361674,0.008328911803998125,0.005405507927403075,0.07198276174897397,0.06461675336374395,0.05518301805344409,0.055119381565929416,0.04674811018919705,0.0581974785539282,-0.06434291583251607,-0.007955784808519705,-0.0015079609441861319,-0.03548229329854721,0.03753166081665585,0.02354079391725402,-0.0419495428907364,0.00890765636486593,-0.054002705732371904,-0.06764484426903836
rdw_pct,0.044793815302000425,-0.006423777480700185,-0.0018611720553259085,0.013560934612157563,0.013556464702244145,0.005178647350753001,0.012018194076405926,-0.03419677628668031,0.017213393708319938,-0.049254403698424806,-0.030373043064409393,-0.04915777856043617,-0.035454844397575,-0.04533675983638292,-0.04440978071199227,-0.03513860846438995,-0.0370066856244217,-0.029513829298439945,0.05258311502560013,0.03775788878141807,-0.0022600271101465156,-0.29059858585465004,0.004167588915846011,0.00442633387145661,-0.04175687636373087,0.0753390975014241,-0.059664774005196375,-0.1188887603124891,-0.03344554376137439,-0.009699089440459403,0.046800842846888936,0.08518784440857594,0.20155256794667575,0.023348764594063057,-0.31307501561864576,0.023983770543812368,-0.008671783841127411,-0.0268522653614973,-0.11577093198124098,-0.023208556110576675,-0.023628486038559545,0.026017170051191356,0.04396814780638803,-0.05755077170135029,0.04721960997964276,0.04623519091941359,-0.019759131225142345,0.06951314450053601,-0.010153807632485065,0.06136711809902279,0.05512003207371966,-0.001538681245423663,0.06651434516622294,0.0261119478019155,-0.3572600862267114,-0.2633739895246491,-0.37744269366906585,-0.4618781193246995,-0.43684541980015346,1.0,0.05777045719244581,0.06417178195943421,0.03618239702181528,0.011687439170145112,0.0031745671131575147,-0.00706633955594381,0.12015773945971356,0.08337233286765545,-0.031036822013264662,-0.009781353065554135,0.0020530689690828117,0.0035779072510803396,-0.00012912411966037259,0.09955903736478695,-0.007770346645225918,0.0030622451972369706,-0.02426783008241382,-0.015462538686901686,0.007925864470448308,-0.009935919662130704,-0.003723078984253881,0.034513823576582225,-0.022438068531205328,-0.06333362797909056,-0.003269382282416977,0.005562404895284691,0.0009169900585391053,-0.011360413118405547,-0.036000504238225324,-0.005884057690424223,-0.14177807193347614,-0.1417390089133345,-0.11118909592706933,-0.11835031361650089,-0.10212039010699059,-0.06619756859978002,0.15412274136979928,-0.008218875480773501,0.0663612178731711,0.12236742455554941,-0.03171982850272827,-0.033030308294893736,0.024890320042484104,-0.09224198456880345,-0.020442298439678628,0.00643531222970696
platelets_1000ul,0.023849658361720042,-0.016922975733345013,-0.0666984961611039,-0.012904905506022683,-0.05997242272589032,0.0020753247765535527,0.014798529563214714,-0.12528243871361705,-0.09736746750984655,-0.08781231257445894,-0.13014582896487895,-0.06716388043269084,-0.006577644736272493,-0.09243908507746278,-0.14101953580628526,-0.0730654842832978,-0.12059796962062284,-0.12847728391081875,0.0016062702144675725,-0.0322870729579009,0.06747725647483364,-0.04275225492248839,0.09112459446241229,-0.07599941702885973,-0.053137388329874066,-0.13387374642874134,-0.12161348783755484,0.08309410203949853,0.08156257677661614,-0.05730752329340069,-0.023790661069061886,-0.113833973237336,0.147875085095253,-0.04260127942058328,-0.15859891531852735,-0.029572424595953502,-0.08095052826070984,0.11954825020023499,-0.17788244976174303,0.10556106544281305,0.053129081914010196,-0.06735851210736375,0.29833425405439545,0.22111027144753023,-0.11821493183359764,-0.18719739675143984,0.02064311221653489,0.019839711979921956,0.36933133778220306,0.18476619456239185,0.11935788372504685,0.11264086505070418,0.16036810294749215,-0.052981960036029466,-0.2783133787889101,-0.27707176091778735,-0.3133833729836859,-0.2926886530168881,-0.07280151336104382,0.05777045719244581,1.0,-0.48215362667974815,-0.11391213528408954,-0.006039096795431863,-0.02879163676056449,-0.006151139067141138,-0.011372996714170093,0.0728728116563115,0.04471730357022905,0.06688677301514637,0.0285841602107809,-0.01745040867024614,-0.016513482043613095,0.03791030682778876,-0.011094165428579156,-0.006633824588155248,-0.0758082629590525,-0.0332935049364484,-0.003571587744077255,0.005439628580664481,-0.00636438339095818,-0.026395908902976446,-0.0033743100583379705,0.048288573147289064,0.010302080096181231,0.006249446697234653,0.01107655695562461,0.02154267240136175,-0.06256091994814261,-0.007577670227978773,0.03268673845999061,0.01311020843323229,-0.04785529932776525,0.0046008209981555455,-0.03357161495844866,0.006862883113346575,-0.025489806979379925,-0.017941420124880342,0.011537291546393434,-0.09484801597627521,-0.030871562498470714,0.013075547056325803,0.008387276603335601,0.04434654187235008,-0.013988553997331002,-0.0348650479918171
mpv_fl,0.000997041578950816,-0.01450867704408091,0.04694088434192568,0.014248280926269011,0.04277509257897237,0.007802185601578319,-0.006955927278792102,0.0673304181081682,0.06802539909650084,0.040534645792052654,0.07814831633880921,0.026050624396478116,-0.03794485075778908,0.033997180995320044,0.06251211769245041,0.010749125385905046,0.0796993505656192,0.04542567884643139,-0.01510822523477816,0.052187948832598224,-0.014656339929374677,-0.02139327590727422,-0.014280432698442272,0.012376699834911738,0.02565054104391101,-0.0024164541791449902,-0.04269815135944372,-0.01436263074415155,-0.041498108186767045,0.0015598926585314219,0.05052584891990513,0.01211915783287754,0.027785788742439553,0.05635793694927676,-0.00284497321140646,-0.019329729222850492,0.041008773263877585,-0.036974570269588475,0.011066056827459196,0.009064279157182512,0.03719288785397686,0.007267744027121347,-0.02250750916475815,-0.21919834055295176,-0.01787447425249798,0.2142413872568649,-0.036098670672633254,0.024446828495766158,-0.18381039722688217,-0.037190708862782085,0.09500465069462684,-0.04067867795339435,0.01443743286996117,0.060055696561389156,0.13798299688995372,0.16900682112554502,0.155306948069964,0.10583787843150629,-0.08141479252873828,0.06417178195943421,-0.48215362667974815,1.0,0.0952946594941783,-0.004216311096474319,0.04840368146486576,-0.08157124894543762,0.07314011114977875,0.023015364885034733,0.013397103528210321,-0.026158088929833068,-0.003630786464864269,-0.010858791440849514,-0.004426197931295909,0.07160801582223766,0.0016885313940822914,-0.010370355015108475,0.011074975218378297,-0.005486003495675108,-0.009975684565157543,0.0005736415562302681,0.01742860684654016,0.01881669311742785,-0.02452301988824699,-0.06747442520701087,-0.008168977685547859,-0.010560045971213256,-0.008519740743068748,-0.003449499342151747,-0.024713642265392563,-0.009552780672327834,-0.04212756059091285,-0.03695978106828996,-0.03688681784509605,-0.05156212712069647,-0.05691631291716652,-0.02911010075501622,0.0017701915299374261,0.01654516326184701,0.00027310885582521033,0.08103081886105738,-0.010971233761658785,0.010465032492997583,-0.011044929267599637,-0.01221102344597065,-0.007162177833276974,0.00623099542459621
fasting_hours_a,0.026326588145482676,-0.0011751312528603692,0.021404935336195193,-0.006283770409620396,-0.0073851502614100065,0.01538386897925947,-0.004491347732872594,0.029303223365709077,0.01945563486347732,-0.005869190665321182,0.03116249061024261,-0.015300689001948403,-0.040015915742661085,-0.004269383212623656,0.013749862987807289,-0.017286140739858548,0.030195287323119168,-0.0026830762858388794,0.015270843250737631,0.04145519747377335,0.04568391988120783,-0.013304095280541729,0.006490320049889705,-0.014013622442386681,-0.013308186928493249,-0.01774268323074091,-0.01112910611658064,-0.05132397720120881,0.016896116299949505,-0.010171179921160392,0.003929520361816609,0.009410208926840994,0.07506324420338671,-0.032463562821459936,0.0641119975080938,0.1256678509568044,0.0005715738509043866,-0.05160348276836147,0.09715872321371874,0.06089509655187476,-0.14130555041856088,0.04171139250136936,-0.1614931382614681,-0.09972642192779975,0.020122416462503807,0.07986886971555744,0.03009101857209506,0.07990564962766258,-0.19385826609389897,-0.13361609559187423,-0.06963270697727983,-0.029223160252963787,-0.0329935997671555,0.08385282208556226,0.14093754741199369,0.16833772538117595,0.1184680827096857,0.08278438025724956,-0.05709312402881402,0.03618239702181528,-0.11391213528408954,0.0952946594941783,1.0,-0.008642556164286132,0.02477105831897666,0.04982071982550751,0.022660870638239204,-0.13341253585497923,-0.018683465504895212,0.044959462528768465,0.037465659250300806,-0.02490661368226135,-0.015186364220829975,0.017500349339068466,-0.020440090068328177,0.0240548436768323,0.01699823562678395,-0.00441189059605343,0.01026291189052696,0.0006085220154859037,0.027865092760651047,-0.028621946365467152,0.009041038777841565,-0.038620362148046615,0.017925840375045448,-0.010725796742958437,0.008870124196806656,0.013559014220756078,-0.0006236905281041146,-0.007612359751386065,-0.022642552453027955,0.003871945450539343,-0.0028940389568974318,-0.008883970722852156,-0.00037290735372878467,-0.008145259081119769,0.0424769898822646,0.01599042006687381,-0.0042851371779649315,0.06013816199176457,0.03262620674438067,0.0012473610796100508,-0.0010463217493823442,0.014838620169246213,-0.0024755858746175847,0.0032319854994347246
fasting_minutes_a,0.0017971987693791763,0.02977421063091952,-0.010033444805094598,-0.014995199377877287,-0.00019873895330267506,0.007490076240840728,-0.015670223837820484,-0.0026408952780694363,0.003887386704388322,-0.0016794331548525482,-0.003782886767501081,-0.0010596173502903355,-0.011808924258909514,-0.010455810827518008,-0.010386970567767552,0.0029228991560269067,-0.004683684631428221,-0.005638275514288004,0.029921476140474287,0.009416896549646047,0.01836749552050946,-0.011938244457307446,0.030366677179764483,0.004164251833941376,-0.006467149979562242,0.0096656689106818,0.0032433290621196376,-0.004602490193647785,0.00023000051145206696,-0.019200885289430203,-0.013132951578721777,-0.013611408204909527,0.013881757477420736,0.007759039918402338,0.0013981579517077067,-0.0057675308351936615,-0.009983469452504464,0.03126325697590595,0.02068665663264159,0.003648523664694983,-0.025549806029780586,-0.0024816589995938763,-0.030007013913623887,-0.013692291751196194,-0.00829039794003772,0.014165582630284093,0.0022051402810651893,-0.006990970296624643,-0.03667979392348959,-0.028834402145618734,-0.011322636316678613,-0.003756590643542041,-0.02379218659596319,-0.01744093834463912,-0.00792908918766733,-0.006391133637548686,0.017539018721290645,0.012903197844148182,-0.007005325897102607,0.011687439170145112,-0.006039096795431863,-0.004216311096474319,-0.008642556164286132,1.0,0.03689408064447117,0.024359514332832507,0.003688385153837368,0.02472233874133234,-0.009483628178450512,0.012536520606400635,0.001985556600118746,0.013219983355870627,-0.003570722488606918,-0.022060874977472163,-0.0022471991129938275,-0.007999101564854153,0.027318380911770843,0.019774673374061344,0.024034171875241424,0.011788543374122485,0.00021680169919081375,-0.0020776764754000645,0.0027126086817791132,-0.004892506381301045,-0.020657925721468344,-0.015455038711699225,-0.014308288576955819,-0.01646262841549108,0.0028291226728749583,-0.0028682919606561534,-0.01655891247097265,-0.008870241698535748,-0.017447528876031015,-0.02695296333122207,-0.03569398322193202,-0.019936805414450077,0.026995321046659197,-0.009999092277352024,-0.0051310052543429435,0.02183295931358554,0.013578836467127963,0.018143999551980716,0.016310223248979926,-0.003136255549519493,0.010802191983476685,0.007809079927910669
